"date" "tmin" "tmax" "rain" "year" "month" "day" "wy"
"7523" 08/06/62 5 18.3333333333333 0 1962 8 6 1962
"7524" 08/07/62 6.66666666666667 20.5555555555556 0 1962 8 7 1962
"7525" 08/08/62 7.77777777777778 22.7777777777778 0 1962 8 8 1962
"7526" 08/09/62 9.44444444444444 21.1111111111111 0 1962 8 9 1962
"7527" 08/10/62 5.55555555555556 18.3333333333333 0 1962 8 10 1962
"7528" 08/11/62 6.66666666666667 21.1111111111111 0 1962 8 11 1962
"7529" 08/12/62 5.55555555555556 24.4444444444444 0 1962 8 12 1962
"7530" 08/13/62 8.88888888888889 26.6666666666667 0 1962 8 13 1962
"7531" 08/14/62 13.3333333333333 28.3333333333333 0 1962 8 14 1962
"7532" 08/15/62 13.3333333333333 28.8888888888889 0 1962 8 15 1962
"7533" 08/16/62 13.3333333333333 27.7777777777778 0 1962 8 16 1962
"7534" 08/17/62 11.1111111111111 26.6666666666667 0 1962 8 17 1962
"7535" 08/18/62 8.88888888888889 23.8888888888889 0 1962 8 18 1962
"7536" 08/19/62 8.33333333333333 23.8888888888889 0 1962 8 19 1962
"7537" 08/20/62 7.22222222222222 23.8888888888889 0 1962 8 20 1962
"7538" 08/21/62 9.44444444444444 24.4444444444444 0 1962 8 21 1962
"7539" 08/22/62 9.44444444444444 23.3333333333333 0 1962 8 22 1962
"7540" 08/23/62 8.33333333333333 22.7777777777778 0 1962 8 23 1962
"7541" 08/24/62 9.44444444444444 24.4444444444444 0 1962 8 24 1962
"7542" 08/25/62 9.44444444444444 26.6666666666667 0 1962 8 25 1962
"7543" 08/26/62 9.44444444444444 27.2222222222222 0 1962 8 26 1962
"7544" 08/27/62 8.33333333333333 24.4444444444444 0 1962 8 27 1962
"7545" 08/28/62 8.88888888888889 25.5555555555556 0 1962 8 28 1962
"7546" 08/29/62 6.11111111111111 22.7777777777778 0 1962 8 29 1962
"7547" 08/30/62 4.44444444444444 21.1111111111111 0 1962 8 30 1962
"7548" 08/31/62 5 20 0 1962 8 31 1962
"7549" 09/01/62 5.55555555555556 25 0 1962 9 1 1962
"7550" 09/02/62 5.55555555555556 26.1111111111111 0 1962 9 2 1962
"7551" 09/03/62 5.55555555555556 25 0 1962 9 3 1962
"7552" 09/04/62 5.55555555555556 23.3333333333333 0 1962 9 4 1962
"7553" 09/05/62 5.55555555555556 22.7777777777778 0 1962 9 5 1962
"7554" 09/06/62 8.33333333333333 25 0 1962 9 6 1962
"7555" 09/07/62 7.22222222222222 22.2222222222222 0 1962 9 7 1962
"7556" 09/08/62 7.22222222222222 22.2222222222222 0 1962 9 8 1962
"7557" 09/09/62 7.77777777777778 21.1111111111111 0 1962 9 9 1962
"7558" 09/10/62 7.77777777777778 22.7777777777778 0 1962 9 10 1962
"7559" 09/11/62 6.11111111111111 21.6666666666667 0 1962 9 11 1962
"7560" 09/12/62 5.55555555555556 20.5555555555556 0 1962 9 12 1962
"7561" 09/13/62 5.55555555555556 18.8888888888889 0 1962 9 13 1962
"7562" 09/14/62 5 19.4444444444444 0 1962 9 14 1962
"7563" 09/15/62 6.11111111111111 19.4444444444444 0 1962 9 15 1962
"7564" 09/16/62 6.66666666666667 20.5555555555556 0 1962 9 16 1962
"7565" 09/17/62 6.66666666666667 22.7777777777778 0 1962 9 17 1962
"7566" 09/18/62 9.44444444444444 26.1111111111111 0 1962 9 18 1962
"7567" 09/19/62 6.66666666666667 23.8888888888889 0 1962 9 19 1962
"7568" 09/20/62 5.55555555555556 23.8888888888889 0 1962 9 20 1962
"7569" 09/21/62 3.88888888888889 18.3333333333333 0 1962 9 21 1962
"7570" 09/22/62 5 20.5555555555556 0 1962 9 22 1962
"7571" 09/23/62 8.33333333333333 23.3333333333333 0 1962 9 23 1962
"7572" 09/24/62 7.77777777777778 23.8888888888889 0 1962 9 24 1962
"7573" 09/25/62 7.77777777777778 23.8888888888889 0 1962 9 25 1962
"7574" 09/26/62 7.71128568494557 20.9962039601929 6.096 1962 9 26 1962
"7575" 09/27/62 5 23.3333333333333 0 1962 9 27 1962
"7576" 09/28/62 7.71128568494557 20.9962039601929 0 1962 9 28 1962
"7577" 09/29/62 2.77777777777778 15.5555555555556 0 1962 9 29 1962
"7578" 09/30/62 3.33333333333333 11.6666666666667 0 1962 9 30 1962
"7579" 10/01/62 8.88888888888889 23.3333333333333 0 1962 10 1 1963
"7580" 10/02/62 3.72006102212052 15.5481685261603 0 1962 10 2 1963
"7581" 10/03/62 1.66666666666667 20.5555555555556 0 1962 10 3 1963
"7582" 10/04/62 -0.555555555555556 11.1111111111111 0 1962 10 4 1963
"7583" 10/05/62 0 11.1111111111111 0 1962 10 5 1963
"7584" 10/06/62 -0.555555555555556 13.3333333333333 0 1962 10 6 1963
"7585" 10/07/62 0 14.4444444444444 0 1962 10 7 1963
"7586" 10/08/62 3.72006102212052 15.5481685261603 0 1962 10 8 1963
"7587" 10/09/62 5 17.2222222222222 0 1962 10 9 1963
"7588" 10/10/62 3.88888888888889 19.4444444444444 0 1962 10 10 1963
"7589" 10/11/62 2.77777777777778 16.6666666666667 0 1962 10 11 1963
"7590" 10/12/62 3.72006102212052 15.5481685261603 0 1962 10 12 1963
"7591" 10/13/62 3.33333333333333 13.8888888888889 0 1962 10 13 1963
"7592" 10/14/62 1.66666666666667 16.1111111111111 44.45 1962 10 14 1963
"7593" 10/15/62 -1.66666666666667 6.11111111111111 0 1962 10 15 1963
"7594" 10/16/62 -1.11111111111111 5 0 1962 10 16 1963
"7595" 10/17/62 -0.555555555555556 10.5555555555556 0 1962 10 17 1963
"7596" 10/18/62 0 12.2222222222222 0 1962 10 18 1963
"7597" 10/19/62 1.11111111111111 13.3333333333333 0 1962 10 19 1963
"7598" 10/20/62 1.66666666666667 13.8888888888889 0 1962 10 20 1963
"7599" 10/21/62 2.77777777777778 16.6666666666667 0 1962 10 21 1963
"7600" 10/22/62 5 18.3333333333333 0 1962 10 22 1963
"7601" 10/23/62 6.11111111111111 21.1111111111111 0 1962 10 23 1963
"7602" 10/24/62 5 20 0 1962 10 24 1963
"7603" 10/25/62 4.44444444444444 18.3333333333333 0 1962 10 25 1963
"7604" 10/26/62 5 19.4444444444444 0 1962 10 26 1963
"7605" 10/27/62 5 19.4444444444444 0 1962 10 27 1963
"7606" 10/28/62 5.55555555555556 19.4444444444444 0 1962 10 28 1963
"7607" 10/29/62 6.11111111111111 21.1111111111111 0 1962 10 29 1963
"7608" 10/30/62 5.55555555555556 19.4444444444444 0 1962 10 30 1963
"7609" 10/31/62 5.55555555555556 19.4444444444444 0 1962 10 31 1963
"7610" 11/01/62 5.55555555555556 20.5555555555556 0 1962 11 1 1963
"7611" 11/02/62 6.11111111111111 20.5555555555556 0 1962 11 2 1963
"7612" 11/03/62 4.44444444444444 15.5555555555556 0 1962 11 3 1963
"7613" 11/04/62 2.77777777777778 15.5555555555556 0 1962 11 4 1963
"7614" 11/05/62 2.22222222222222 15 0 1962 11 5 1963
"7615" 11/06/62 3.33333333333333 14.4444444444444 0 1962 11 6 1963
"7616" 11/07/62 2.22222222222222 17.7777777777778 0 1962 11 7 1963
"7617" 11/08/62 2.22222222222222 16.6666666666667 0 1962 11 8 1963
"7618" 11/09/62 2.77777777777778 16.6666666666667 0 1962 11 9 1963
"7619" 11/10/62 1.11111111111111 13.8888888888889 0 1962 11 10 1963
"7620" 11/11/62 0.555555555555556 11.6666666666667 0 1962 11 11 1963
"7621" 11/12/62 1.11111111111111 13.8888888888889 0 1962 11 12 1963
"7622" 11/13/62 0 12.2222222222222 0 1962 11 13 1963
"7623" 11/14/62 1.11111111111111 8.88888888888889 0 1962 11 14 1963
"7624" 11/15/62 -3.33333333333333 4.44444444444444 0 1962 11 15 1963
"7625" 11/16/62 -5.55555555555556 5 0 1962 11 16 1963
"7626" 11/17/62 -5.55555555555556 1.66666666666667 0 1962 11 17 1963
"7627" 11/18/62 -7.22222222222222 0.555555555555556 0 1962 11 18 1963
"7628" 11/19/62 -5.55555555555556 4.44444444444444 0 1962 11 19 1963
"7629" 11/20/62 -3.88888888888889 8.88888888888889 0 1962 11 20 1963
"7630" 11/21/62 2.22222222222222 15.5555555555556 0 1962 11 21 1963
"7631" 11/22/62 2.22222222222222 17.7777777777778 0 1962 11 22 1963
"7632" 11/23/62 1.11111111111111 15 0 1962 11 23 1963
"7633" 11/24/62 -2.22222222222222 12.2222222222222 0 1962 11 24 1963
"7634" 11/25/62 -2.22222222222222 6.66666666666667 0 1962 11 25 1963
"7635" 11/26/62 -2.22222222222222 11.1111111111111 0 1962 11 26 1963
"7636" 11/27/62 -1.11111111111111 12.7777777777778 1.27 1962 11 27 1963
"7637" 11/28/62 -3.88888888888889 9.44444444444444 0 1962 11 28 1963
"7638" 11/29/62 -7.22222222222222 2.22222222222222 2.794 1962 11 29 1963
"7639" 11/30/62 -3.33333333333333 2.77777777777778 0 1962 11 30 1963
"7640" 12/01/62 -2.22222222222222 8.33333333333333 0 1962 12 1 1963
"7641" 12/02/62 0 8.33333333333333 0 1962 12 2 1963
"7642" 12/03/62 1.11111111111111 9.44444444444444 0 1962 12 3 1963
"7643" 12/04/62 2.22222222222222 8.88888888888889 0 1962 12 4 1963
"7644" 12/05/62 3.88888888888889 13.3333333333333 0 1962 12 5 1963
"7645" 12/06/62 3.33333333333333 14.4444444444444 0 1962 12 6 1963
"7646" 12/07/62 3.88888888888889 13.8888888888889 0 1962 12 7 1963
"7647" 12/08/62 4.44444444444444 16.1111111111111 0 1962 12 8 1963
"7648" 12/09/62 4.44444444444444 15.5555555555556 0 1962 12 9 1963
"7649" 12/10/62 4.44444444444444 15.5555555555556 0 1962 12 10 1963
"7650" 12/11/62 3.33333333333333 14.4444444444444 0 1962 12 11 1963
"7651" 12/12/62 2.22222222222222 12.7777777777778 0 1962 12 12 1963
"7652" 12/13/62 1.66666666666667 12.2222222222222 0 1962 12 13 1963
"7653" 12/14/62 2.77777777777778 12.2222222222222 0 1962 12 14 1963
"7654" 12/15/62 3.88888888888889 13.3333333333333 0 1962 12 15 1963
"7655" 12/16/62 3.88888888888889 10 0.508 1962 12 16 1963
"7656" 12/17/62 1.66666666666667 9.44444444444444 0 1962 12 17 1963
"7657" 12/18/62 1.66666666666667 9.44444444444444 0.254 1962 12 18 1963
"7658" 12/19/62 -1.66666666666667 6.66666666666667 0 1962 12 19 1963
"7659" 12/20/62 -1.66666666666667 8.88888888888889 0 1962 12 20 1963
"7660" 12/21/62 0.555555555555556 10.5555555555556 0 1962 12 21 1963
"7661" 12/22/62 1.11111111111111 10.5555555555556 0 1962 12 22 1963
"7662" 12/23/62 -1.11111111111111 11.1111111111111 0 1962 12 23 1963
"7663" 12/24/62 -5.55555555555556 7.22222222222222 0 1962 12 24 1963
"7664" 12/25/62 -6.66666666666667 1.66666666666667 0 1962 12 25 1963
"7665" 12/26/62 -9.44444444444444 -1.66666666666667 0 1962 12 26 1963
"7666" 12/27/62 -9.44444444444444 2.77777777777778 0 1962 12 27 1963
"7667" 12/28/62 -4.44444444444444 5 0 1962 12 28 1963
"7668" 12/29/62 -1.66666666666667 8.33333333333333 0 1962 12 29 1963
"7669" 12/30/62 0 11.1111111111111 0 1962 12 30 1963
"7670" 12/31/62 -2.22222222222222 7.77777777777778 0 1962 12 31 1963
"7671" 01/01/63 -2.22222222222222 11.6666666666667 0 1963 1 1 1963
"7672" 01/02/63 0.555555555555556 8.88888888888889 0 1963 1 2 1963
"7673" 01/03/63 -2.22222222222222 6.66666666666667 0 1963 1 3 1963
"7674" 01/04/63 -3.33333333333333 3.88888888888889 0 1963 1 4 1963
"7675" 01/05/63 -2.22222222222222 6.66666666666667 0 1963 1 5 1963
"7676" 01/06/63 -1.11111111111111 8.33333333333333 0 1963 1 6 1963
"7677" 01/07/63 -0.555555555555556 10 0 1963 1 7 1963
"7678" 01/08/63 2.22222222222222 13.3333333333333 0 1963 1 8 1963
"7679" 01/09/63 -1.11111111111111 11.1111111111111 0 1963 1 9 1963
"7680" 01/10/63 -3.88888888888889 5.55555555555556 0 1963 1 10 1963
"7681" 01/11/63 -7.77777777777778 1.66666666666667 0 1963 1 11 1963
"7682" 01/12/63 -11.1111111111111 -1.11111111111111 0 1963 1 12 1963
"7683" 01/13/63 -11.6666666666667 -3.33333333333333 0 1963 1 13 1963
"7684" 01/14/63 -8.88888888888889 2.77777777777778 0 1963 1 14 1963
"7685" 01/15/63 -3.88888888888889 6.11111111111111 0 1963 1 15 1963
"7686" 01/16/63 -3.88888888888889 5.55555555555556 0 1963 1 16 1963
"7687" 01/17/63 -3.88888888888889 6.66666666666667 0 1963 1 17 1963
"7688" 01/18/63 -3.88888888888889 6.11111111111111 0 1963 1 18 1963
"7689" 01/19/63 -7.77777777777778 3.88888888888889 0 1963 1 19 1963
"7690" 01/20/63 -6.11111111111111 3.88888888888889 0 1963 1 20 1963
"7691" 01/21/63 -1.66666666666667 7.22222222222222 0 1963 1 21 1963
"7692" 01/22/63 0 10.5555555555556 0 1963 1 22 1963
"7693" 01/23/63 0.555555555555556 11.1111111111111 0 1963 1 23 1963
"7694" 01/24/63 1.11111111111111 12.2222222222222 0 1963 1 24 1963
"7695" 01/25/63 -0.555555555555556 8.88888888888889 0 1963 1 25 1963
"7696" 01/26/63 -1.11111111111111 8.33333333333333 0 1963 1 26 1963
"7697" 01/27/63 -2.77777777777778 7.22222222222222 0 1963 1 27 1963
"7698" 01/28/63 -2.77777777777778 6.66666666666667 0 1963 1 28 1963
"7699" 01/29/63 -2.22222222222222 6.11111111111111 0.762 1963 1 29 1963
"7700" 01/30/63 -2.77777777777778 6.11111111111111 95.758 1963 1 30 1963
"7701" 01/31/63 2.22222222222222 6.11111111111111 159.258 1963 1 31 1963
"7702" 02/01/63 5 7.22222222222222 173.99 1963 2 1 1963
"7703" 02/02/63 0 6.66666666666667 7.112 1963 2 2 1963
"7704" 02/03/63 2.77777777777778 11.1111111111111 0 1963 2 3 1963
"7705" 02/04/63 6.11111111111111 18.3333333333333 0 1963 2 4 1963
"7706" 02/05/63 5 15.5555555555556 0 1963 2 5 1963
"7707" 02/06/63 5 16.6666666666667 0 1963 2 6 1963
"7708" 02/07/63 5.55555555555556 16.1111111111111 0 1963 2 7 1963
"7709" 02/08/63 2.77777777777778 15.5555555555556 0 1963 2 8 1963
"7710" 02/09/63 1.11111111111111 10 0 1963 2 9 1963
"7711" 02/10/63 -1.11111111111111 7.77777777777778 58.42 1963 2 10 1963
"7712" 02/11/63 -0.555555555555556 3.33333333333333 3.048 1963 2 11 1963
"7713" 02/12/63 -2.22222222222222 3.33333333333333 1.778 1963 2 12 1963
"7714" 02/13/63 -1.66666666666667 6.11111111111111 6.35 1963 2 13 1963
"7715" 02/14/63 -2.22222222222222 4.44444444444444 6.096 1963 2 14 1963
"7716" 02/15/63 -3.33333333333333 3.33333333333333 0 1963 2 15 1963
"7717" 02/16/63 -3.33333333333333 5 0 1963 2 16 1963
"7718" 02/17/63 -3.33333333333333 4.44444444444444 0 1963 2 17 1963
"7719" 02/18/63 -3.88888888888889 2.22222222222222 0 1963 2 18 1963
"7720" 02/19/63 -2.22222222222222 7.22222222222222 0 1963 2 19 1963
"7721" 02/20/63 0.555555555555556 12.2222222222222 0 1963 2 20 1963
"7722" 02/21/63 -0.555555555555556 8.88888888888889 0 1963 2 21 1963
"7723" 02/22/63 -1.66666666666667 9.44444444444444 0 1963 2 22 1963
"7724" 02/23/63 -1.11111111111111 4.44444444444444 0 1963 2 23 1963
"7725" 02/24/63 2.22222222222222 13.8888888888889 0 1963 2 24 1963
"7726" 02/25/63 3.33333333333333 14.4444444444444 0 1963 2 25 1963
"7727" 02/26/63 3.33333333333333 15.5555555555556 0 1963 2 26 1963
"7728" 02/27/63 -1.11111111111111 12.2222222222222 0 1963 2 27 1963
"7729" 02/28/63 0.555555555555556 8.33333333333333 0 1963 2 28 1963
"7730" 03/01/63 1.11111111111111 11.1111111111111 0 1963 3 1 1963
"7731" 03/02/63 -0.555555555555556 10 0 1963 3 2 1963
"7732" 03/03/63 -8.33333333333333 2.77777777777778 0 1963 3 3 1963
"7733" 03/04/63 -7.77777777777778 0 0 1963 3 4 1963
"7734" 03/05/63 -6.66666666666667 1.66666666666667 0 1963 3 5 1963
"7735" 03/06/63 -3.33333333333333 4.44444444444444 0 1963 3 6 1963
"7736" 03/07/63 -2.22222222222222 7.77777777777778 0 1963 3 7 1963
"7737" 03/08/63 -3.33333333333333 1.66666666666667 0 1963 3 8 1963
"7738" 03/09/63 -2.77777777777778 7.77777777777778 11.176 1963 3 9 1963
"7739" 03/10/63 -5.55555555555556 0.555555555555556 3.048 1963 3 10 1963
"7740" 03/11/63 -4.44444444444444 5.55555555555556 0 1963 3 11 1963
"7741" 03/12/63 -3.33333333333333 7.22222222222222 0 1963 3 12 1963
"7742" 03/13/63 -3.33333333333333 5 0 1963 3 13 1963
"7743" 03/14/63 -2.22222222222222 6.11111111111111 0 1963 3 14 1963
"7744" 03/15/63 -10 3.33333333333333 24.638 1963 3 15 1963
"7745" 03/16/63 -10 -3.33333333333333 0.508 1963 3 16 1963
"7746" 03/17/63 -10.5555555555556 -3.33333333333333 48.006 1963 3 17 1963
"7747" 03/18/63 -11.1111111111111 -2.22222222222222 4.318 1963 3 18 1963
"7748" 03/19/63 -8.88888888888889 0.555555555555556 0 1963 3 19 1963
"7749" 03/20/63 -4.44444444444444 7.22222222222222 0 1963 3 20 1963
"7750" 03/21/63 -1.66666666666667 12.7777777777778 0 1963 3 21 1963
"7751" 03/22/63 0.555555555555556 11.1111111111111 0 1963 3 22 1963
"7752" 03/23/63 -3.88888888888889 8.88888888888889 12.192 1963 3 23 1963
"7753" 03/24/63 -7.77777777777778 1.66666666666667 5.842 1963 3 24 1963
"7754" 03/25/63 -6.66666666666667 6.66666666666667 0 1963 3 25 1963
"7755" 03/26/63 0 10.5555555555556 0 1963 3 26 1963
"7756" 03/27/63 1.11111111111111 8.88888888888889 0 1963 3 27 1963
"7757" 03/28/63 -2.77777777777778 5.55555555555556 46.736 1963 3 28 1963
"7758" 03/29/63 -6.66666666666667 3.88888888888889 0.762 1963 3 29 1963
"7759" 03/30/63 -5 5 0 1963 3 30 1963
"7760" 03/31/63 -3.88888888888889 8.33333333333333 0 1963 3 31 1963
"7761" 04/01/63 -10 3.88888888888889 10.668 1963 4 1 1963
"7762" 04/02/63 -11.1111111111111 -2.22222222222222 6.604 1963 4 2 1963
"7763" 04/03/63 -8.33333333333333 -0.555555555555556 0 1963 4 3 1963
"7764" 04/04/63 -1.11111111111111 8.88888888888889 0 1963 4 4 1963
"7765" 04/05/63 1.11111111111111 11.1111111111111 0 1963 4 5 1963
"7766" 04/06/63 2.77777777777778 12.2222222222222 0 1963 4 6 1963
"7767" 04/07/63 1.11111111111111 10 38.608 1963 4 7 1963
"7768" 04/08/63 -0.555555555555556 3.33333333333333 25.4 1963 4 8 1963
"7769" 04/09/63 -3.88888888888889 2.77777777777778 14.986 1963 4 9 1963
"7770" 04/10/63 -7.77777777777778 3.88888888888889 3.048 1963 4 10 1963
"7771" 04/11/63 -6.66666666666667 1.11111111111111 0 1963 4 11 1963
"7772" 04/12/63 -3.88888888888889 8.33333333333333 0 1963 4 12 1963
"7773" 04/13/63 1.11111111111111 12.2222222222222 0 1963 4 13 1963
"7774" 04/14/63 2.77777777777778 13.3333333333333 12.954 1963 4 14 1963
"7775" 04/15/63 -3.33333333333333 3.88888888888889 60.452 1963 4 15 1963
"7776" 04/16/63 -6.11111111111111 2.22222222222222 3.556 1963 4 16 1963
"7777" 04/17/63 -7.22222222222222 -1.66666666666667 4.572 1963 4 17 1963
"7778" 04/18/63 -6.66666666666667 -0.555555555555556 0 1963 4 18 1963
"7779" 04/19/63 -5.55555555555556 1.11111111111111 4.318 1963 4 19 1963
"7780" 04/20/63 -5 1.66666666666667 7.62 1963 4 20 1963
"7781" 04/21/63 -9.44444444444444 1.66666666666667 50.8 1963 4 21 1963
"7782" 04/22/63 -8.88888888888889 0.555555555555556 0 1963 4 22 1963
"7783" 04/23/63 -5 5.55555555555556 0 1963 4 23 1963
"7784" 04/24/63 -3.88888888888889 7.77777777777778 0 1963 4 24 1963
"7785" 04/25/63 -2.77777777777778 7.77777777777778 0 1963 4 25 1963
"7786" 04/26/63 -4.44444444444444 6.66666666666667 21.59 1963 4 26 1963
"7787" 04/27/63 -6.66666666666667 6.66666666666667 6.35 1963 4 27 1963
"7788" 04/28/63 -2.77777777777778 3.33333333333333 0 1963 4 28 1963
"7789" 04/29/63 -1.11111111111111 10.5555555555556 0 1963 4 29 1963
"7790" 04/30/63 2.77777777777778 13.8888888888889 0 1963 4 30 1963
"7791" 05/01/63 1.66666666666667 14.4444444444444 0 1963 5 1 1963
"7792" 05/02/63 2.22222222222222 12.7777777777778 0 1963 5 2 1963
"7793" 05/03/63 2.22222222222222 13.8888888888889 0 1963 5 3 1963
"7794" 05/04/63 2.77777777777778 13.8888888888889 0 1963 5 4 1963
"7795" 05/05/63 1.66666666666667 11.6666666666667 0 1963 5 5 1963
"7796" 05/06/63 4.44444444444444 15.5555555555556 0 1963 5 6 1963
"7797" 05/07/63 5.55555555555556 17.7777777777778 0 1963 5 7 1963
"7798" 05/08/63 3.33333333333333 13.8888888888889 0 1963 5 8 1963
"7799" 05/09/63 0.555555555555556 8.88888888888889 23.368 1963 5 9 1963
"7800" 05/10/63 -0.555555555555556 6.11111111111111 0 1963 5 10 1963
"7801" 05/11/63 -3.33333333333333 4.44444444444444 5.334 1963 5 11 1963
"7802" 05/12/63 -4.44444444444444 3.88888888888889 12.192 1963 5 12 1963
"7803" 05/13/63 -2.22222222222222 8.33333333333333 0 1963 5 13 1963
"7804" 05/14/63 0.555555555555556 12.7777777777778 0 1963 5 14 1963
"7805" 05/15/63 5 15.5555555555556 0 1963 5 15 1963
"7806" 05/16/63 6.11111111111111 17.2222222222222 0 1963 5 16 1963
"7807" 05/17/63 5 19.4444444444444 0 1963 5 17 1963
"7808" 05/18/63 6.66666666666667 21.6666666666667 0 1963 5 18 1963
"7809" 05/19/63 9.44444444444444 24.4444444444444 0 1963 5 19 1963
"7810" 05/20/63 8.33333333333333 23.3333333333333 0 1963 5 20 1963
"7811" 05/21/63 5.55555555555556 21.1111111111111 0 1963 5 21 1963
"7812" 05/22/63 5.55555555555556 22.7777777777778 0 1963 5 22 1963
"7813" 05/23/63 5 16.1111111111111 0 1963 5 23 1963
"7814" 05/24/63 2.77777777777778 10.5555555555556 0 1963 5 24 1963
"7815" 05/25/63 3.88888888888889 12.7777777777778 0 1963 5 25 1963
"7816" 05/26/63 6.11111111111111 13.8888888888889 0 1963 5 26 1963
"7817" 05/27/63 5 13.3333333333333 0 1963 5 27 1963
"7818" 05/28/63 6.66666666666667 17.7777777777778 0 1963 5 28 1963
"7819" 05/29/63 3.33333333333333 10 0.762 1963 5 29 1963
"7820" 05/30/63 5.55555555555556 14.4444444444444 0 1963 5 30 1963
"7821" 05/31/63 6.66666666666667 15 0 1963 5 31 1963
"7822" 06/01/63 6.89509564509564 19.7475209763539 0 1963 6 1 1963
"7823" 06/02/63 5 12.7777777777778 0 1963 6 2 1963
"7824" 06/03/63 3.88888888888889 17.2222222222222 0 1963 6 3 1963
"7825" 06/04/63 0.555555555555556 12.7777777777778 0 1963 6 4 1963
"7826" 06/05/63 4.44444444444444 12.2222222222222 0 1963 6 5 1963
"7827" 06/06/63 0 12.2222222222222 1.016 1963 6 6 1963
"7828" 06/07/63 2.77777777777778 6.11111111111111 3.048 1963 6 7 1963
"7829" 06/08/63 3.88888888888889 9.44444444444444 0.254 1963 6 8 1963
"7830" 06/09/63 3.33333333333333 12.7777777777778 0 1963 6 9 1963
"7831" 06/10/63 5.55555555555556 16.6666666666667 0 1963 6 10 1963
"7832" 06/11/63 3.33333333333333 12.7777777777778 0 1963 6 11 1963
"7833" 06/12/63 2.22222222222222 11.1111111111111 0 1963 6 12 1963
"7834" 06/13/63 2.22222222222222 12.2222222222222 0 1963 6 13 1963
"7835" 06/14/63 4.44444444444444 15 0 1963 6 14 1963
"7836" 06/15/63 7.77777777777778 17.2222222222222 0 1963 6 15 1963
"7837" 06/16/63 10 21.6666666666667 0 1963 6 16 1963
"7838" 06/17/63 11.1111111111111 23.3333333333333 0 1963 6 17 1963
"7839" 06/18/63 10 23.8888888888889 0 1963 6 18 1963
"7840" 06/19/63 11.6666666666667 23.8888888888889 0 1963 6 19 1963
"7841" 06/20/63 10 22.7777777777778 0 1963 6 20 1963
"7842" 06/21/63 6.11111111111111 20.5555555555556 0 1963 6 21 1963
"7843" 06/22/63 3.88888888888889 15.5555555555556 0 1963 6 22 1963
"7844" 06/23/63 2.77777777777778 14.4444444444444 0 1963 6 23 1963
"7845" 06/24/63 1.11111111111111 9.44444444444444 0.508 1963 6 24 1963
"7846" 06/25/63 3.33333333333333 15.5555555555556 0 1963 6 25 1963
"7847" 06/26/63 3.33333333333333 20 0 1963 6 26 1963
"7848" 06/27/63 7.77777777777778 21.1111111111111 0 1963 6 27 1963
"7849" 06/28/63 5 18.8888888888889 0 1963 6 28 1963
"7850" 06/29/63 2.22222222222222 13.3333333333333 0 1963 6 29 1963
"7851" 06/30/63 4.44444444444444 16.6666666666667 0 1963 6 30 1963
"7852" 07/01/63 5.55555555555556 18.8888888888889 0 1963 7 1 1963
"7853" 07/02/63 4.44444444444444 20 0 1963 7 2 1963
"7854" 07/03/63 3.88888888888889 20 0 1963 7 3 1963
"7855" 07/04/63 5.55555555555556 18.8888888888889 0 1963 7 4 1963
"7856" 07/05/63 5.55555555555556 17.2222222222222 0 1963 7 5 1963
"7857" 07/06/63 6.11111111111111 17.7777777777778 0 1963 7 6 1963
"7858" 07/07/63 7.22222222222222 19.4444444444444 0 1963 7 7 1963
"7859" 07/08/63 7.22222222222222 18.8888888888889 0 1963 7 8 1963
"7860" 07/09/63 7.22222222222222 20 0 1963 7 9 1963
"7861" 07/10/63 9.44444444444444 22.2222222222222 0 1963 7 10 1963
"7862" 07/11/63 10.5555555555556 23.3333333333333 0 1963 7 11 1963
"7863" 07/12/63 10.5555555555556 23.8888888888889 0 1963 7 12 1963
"7864" 07/13/63 13.3333333333333 25.5555555555556 0 1963 7 13 1963
"7865" 07/14/63 12.7777777777778 25.5555555555556 0 1963 7 14 1963
"7866" 07/15/63 12.7777777777778 25.5555555555556 0 1963 7 15 1963
"7867" 07/16/63 11.1111111111111 25 0 1963 7 16 1963
"7868" 07/17/63 8.33333333333333 22.2222222222222 0 1963 7 17 1963
"7869" 07/18/63 5.55555555555556 20.5555555555556 0 1963 7 18 1963
"7870" 07/19/63 6.11111111111111 21.6666666666667 0 1963 7 19 1963
"7871" 07/20/63 8.33333333333333 22.7777777777778 0 1963 7 20 1963
"7872" 07/21/63 8.88888888888889 23.8888888888889 0 1963 7 21 1963
"7873" 07/22/63 8.33333333333333 24.4444444444444 0 1963 7 22 1963
"7874" 07/23/63 7.22222222222222 22.2222222222222 0 1963 7 23 1963
"7875" 07/24/63 6.66666666666667 24.4444444444444 0 1963 7 24 1963
"7876" 07/25/63 7.22222222222222 23.8888888888889 0 1963 7 25 1963
"7877" 07/26/63 7.22222222222222 23.3333333333333 0 1963 7 26 1963
"7878" 07/27/63 7.77777777777778 24.4444444444444 0 1963 7 27 1963
"7879" 07/28/63 8.33333333333333 23.3333333333333 0 1963 7 28 1963
"7880" 07/29/63 7.77777777777778 22.7777777777778 0 1963 7 29 1963
"7881" 07/30/63 7.77777777777778 22.7777777777778 0 1963 7 30 1963
"7882" 07/31/63 7.77777777777778 25 0 1963 7 31 1963
"7883" 08/01/63 9.44444444444444 25 0 1963 8 1 1963
"7884" 08/02/63 9.44444444444444 24.4444444444444 0 1963 8 2 1963
